t,centre_2d_x,centre_2d_y,bb_2d_br_x,bb_2d_br_y,bb_2d_tl_x,bb_2d_tl_y,centre_3d_x,centre_3d_y,centre_3d_z,bb_3d_brb_x,bb_3d_brb_y,bb_3d_brb_z,bb_3d_flt_x,bb_3d_flt_y,bb_3d_flt_z
314,186.80125999437502,100.40071773530627,218.125,154.0,162.0,47.125,231.22700214400004,168.44880890853125,2460.0744476325,507.6102581023749,-297.3839502335,2490.0744476325,17.08690083025625,619.901243209875,2430.0744476325
315,193.41415992153847,71.53579418476153,224.07692307692307,144.53846153846155,166.15384615384616,8.0,284.3736278827692,412.4475848856922,2426.8106595546155,552.0631150466154,-211.3963083121538,2456.8106595546155,51.747050358699994,941.339397724,2396.8106595546155
316,196.03865333844448,70.36565173113333,222.33333333333334,143.0,170.66666666666666,8.0,307.6747651278148,423.74710422085184,2434.6163013588894,538.719882541148,-198.7795783149259,2464.6163013588894,89.94066704645924,944.4050519025557,2404.6163013588894
317,196.85776167661535,70.3399637662423,223.07692307692307,143.0,171.84615384615384,8.0,314.66567641030764,423.9615372878077,2434.585223858077,545.1411015437309,-198.77707085242304,2464.585223858077,99.88806885933845,944.3928433931923,2404.585223858077
318,199.1905958388889,70.66968112523334,225.88888888888889,143.0,177.77777777777777,8.0,335.1170722114445,421.8675130207778,2438.6801486533336,570.3625623914445,-199.1073404947778,2468.6801486533336,150.16345045311112,946.0011054144444,2408.6801486533336
319,191.48534066333332,71.66129593621429,220.04761904761904,141.0,166.1904761904762,12.285714285714286,279.8424551828096,429.6906622023334,2537.9581821990473,540.5869809105237,-188.85676938019046,2567.9581821990473,53.94459297543333,946.4828055245714,2507.9581821990473
320,197.17410956494444,84.67349116007779,223.0,139.0,174.44444444444446,30.88888888888889,364.5165829128889,346.3369428848333,2795.6191677511106,624.2954101561112,-188.26155005561114,2825.6191677511106,140.093430837,864.398718939889,2765.6191677511106
321,196.8819769497931,85.01865886819654,223.0,139.0,174.0,31.103448275862068,364.14754091458633,345.383462840069,2815.590231008276,628.6477345434137,-189.59215308886203,2845.590231008276,136.7538773108276,868.3600421774139,2785.590231008276
322,197.29527452255553,84.64705770986667,223.44444444444446,139.0,174.0,32.0,367.5888016312222,348.44407597296305,2810.692482277778,631.9981847692594,-189.26583353670375,2840.692482277778,136.51343056014818,858.0846444588888,2780.692482277778
323,196.89416683423528,84.99267488368234,223.0,139.0,172.7058823529412,32.0,363.87867288023523,345.26850621841174,2812.568531709411,627.9801743450588,-189.3908305447647,2842.568531709411,123.98279661294119,858.6635706284118,2782.568531709411
324,188.22380956008337,81.74761517840834,215.66666666666666,137.0,162.0,26.833333333333332,283.9386800130833,385.0426305135,2870.5769449883337,566.1099344889168,-172.9130414326667,2900.5769449883337,19.62678178150833,928.0619303386666,2840.5769449883337
325,183.90979286474078,87.55240518074815,215.0,140.03703703703704,154.44444444444446,37.25925925925926,255.55963756422221,346.5211848507406,3050.05686668037,594.0403193720741,-216.4812147352223,3080.05686668037,-59.058820371277776,874.9073486328147,3020.05686668037
326,177.82064328871434,88.59243093218572,203.5,140.42857142857142,147.14285714285714,52.0,197.46982519964286,348.10485730853577,3160.1308768135714,486.5906971521787,-228.48614774432144,3190.1308768135714,-141.21027319764286,746.3901367187499,3130.1308768135714
327,176.5067175504483,86.85679810623103,203.0,136.58620689655172,141.24137931034483,52.0,184.7775473757931,371.03401657631036,3192.417892981724,485.8975819554828,-187.416251347,3222.417892981724,-208.06981316927585,754.0890797582414,3162.417892981724
328,176.2970370588965,86.65372467041034,203.0,135.0,141.3793103448276,52.0,182.70865762648276,373.85485524144826,3197.129958580345,486.6080985233792,-169.7470366379655,3227.129958580345,-206.79677555479304,755.2126885775862,3167.129958580345
329,176.27974414831252,85.36108016967498,203.375,134.125,141.875,52.0,183.04291343681248,389.47996330256245,3206.3583984375,492.25708961481246,-160.29179382324998,3236.3583984375,-201.89425086968748,757.413257598875,3176.3583984375
330,180.50826263421433,94.31438800267144,204.71428571428572,136.21428571428572,150.0,64.28571428571429,218.96111788064286,274.2877851213572,3044.9382585796434,482.07781873425,-174.84710202889292,3074.9382585796434,-105.72383853364283,589.1000170027501,3014.9382585796434
331,178.64697943796298,93.78508815059259,204.4814814814815,135.96296296296296,143.62962962962962,61.629629629629626,199.47810928907413,280.4392022027407,3050.6444227425927,480.5259489837038,-172.4416017886296,3080.6444227425927,-173.38836359096297,618.2854388201112,3020.6444227425927
332,178.37565503807144,93.72891398839286,205.0,134.64285714285714,144.0,62.0,196.73067801342862,281.26067352303573,3053.0643223357138,486.50756399971414,-158.30785315374996,3083.0643223357138,-169.61410903928572,614.8509979248214,3023.0643223357138
333,178.17465475326085,93.74027019998262,205.2608695652174,135.0,143.2173913043478,62.0,194.6201112167391,281.1984465226087,3053.7089313017395,489.42964636760877,-162.20309050191304,3083.7089313017395,-177.948295925,614.9820981232607,3023.7089313017395
334,177.955784479875,93.88187885284583,205.16666666666666,135.0,142.08333333333334,62.0,192.125655492125,279.46272532154165,3051.3158874504165,488.03252665208333,-162.07721646620834,3081.3158874504165,-189.82347679137501,614.4953893025419,3021.3158874504165
335,178.09318542481253,93.876359939575,205.0,134.875,142.0,62.0,193.5981435775625,279.52469062812503,3051.3490905756244,486.23689651500007,-160.727761268625,3081.3490905756244,-190.70758247368747,614.5021362305624,3021.3490905756244
336,178.3306827544583,93.78756046295001,205.0,134.83333333333334,143.58333333333334,62.083333333333336,196.28063519791667,280.6775512696249,3053.4845987954172,486.5738881429168,-160.3890616099167,3083.4845987954172,-174.02847576145834,614.0550689697084,3023.4845987954172
337,180.846633911,95.46181106565,203.0,134.0,150.0,68.0,223.77565765399999,263.40356445299994,3061.147338865,466.103744507,-151.74597168000003,3091.147338865,-106.292240143,552.7196044925,3031.147338865
338,180.7818724315,95.38174756368748,203.0,132.91666666666666,147.16666666666666,68.0,223.121290206875,264.3118438721667,3061.7058614095836,466.18795776366665,-140.0369656880417,3091.7058614095836,-136.44023291270832,552.821472168,3031.7058614095836
339,180.57108116158335,95.0849622090583,203.0,132.91666666666666,147.58333333333334,68.0,220.95281982420832,267.6116333007917,3063.0103454583336,466.38466008499995,-140.095681508375,3093.0103454583336,-132.06567478187506,553.0593338011668,3033.0103454583336
340,180.73616592977774,95.11199922914444,203.0,132.62962962962962,150.0,68.0,222.68538694018517,267.27210037796294,3062.449905959999,466.3001437716667,-136.95849213774073,3092.449905959999,-106.33791379574075,552.9571374964077,3032.449905959999
341,180.6183624266667,95.12389515064814,203.0,132.85185185185185,148.8148148148148,68.0,221.5613691542592,267.3148408112963,3064.402416087778,466.5945570203705,-139.4553301775926,3094.402416087778,-119.02069713448148,553.3131736472963,3034.402416087778
342,180.67583984376,95.13583740234,203.0,132.76,150.0,68.0,222.14346923827998,267.1432836914,3063.908564454,466.52009521484,-138.43695404051996,3093.908564454,-106.38906433100001,553.2231176757998,3033.908564454
343,182.091222763125,96.08172607420002,207.75,137.25,142.0,68.0,236.18872451800001,255.756259918375,3049.126831055,515.538925170875,-186.208616256875,3079.126831055,-190.56731033312502,550.527709960875,3019.126831055
344,183.63417698792307,87.45972736064999,221.92307692307693,135.92307692307693,147.84615384615384,37.92307692307692,254.6507603571539,350.59590031557684,3072.808931791154,673.7562208909999,-173.2041907676154,3102.808931791154,-129.75802098780383,875.6370802659231,3042.808931791154
345,186.69435354384615,84.08262810339231,221.0,135.76923076923077,156.76923076923077,27.384615384615383,282.1807743953846,379.75632418123075,3015.496544471539,651.4520874023846,-168.65164125892306,3045.496544471539,-33.935734235323075,969.5580444336154,2985.496544471539
346,191.88282884871427,84.47894559587856,221.0,131.0,168.0,28.0,325.89774867457146,363.0852137974286,2914.955304826429,629.9456263950715,-113.59678322935713,2944.955304826429,80.93253816877858,930.7250235421427,2884.955304826429
347,191.63235473650002,84.38017082215,221.0,131.0,168.0,27.0,324.88314056400003,365.83691406275,2928.8772583,632.92362976075,-114.1338005065,2958.8772583,81.32309722900001,945.38333129875,2898.8772583
348,191.4525171916001,84.44585622152665,221.0,131.0,168.0,28.0,323.0999298095,365.2344431559333,2929.4558186850004,633.0473897298666,-114.1561162313,2959.4558186850004,81.33932596842665,935.4030822753998,2899.4558186850004
349,190.6483324837059,82.62549680822352,219.8235294117647,131.11764705882354,165.2941176470588,25.529411764705884,299.6930308623528,364.01590863394125,2786.2050206805884,591.1919268438824,-109.82634600464705,2816.2050206805884,51.29159545898823,911.106962316,2756.2050206805884
350,187.0800916884074,63.50196174339998,211.8148148148148,131.0,163.85185185185185,8.0,252.2364846689259,526.212407995074,2656.1703197337038,488.07932422774064,-103.61457881222222,2686.1703197337038,35.46887065745556,1031.4196415644446,2626.1703197337038
351,184.9061579210345,63.69331083626551,208.0344827586207,131.0,161.86206896551724,8.0,232.430229450069,525.5344154094828,2661.6167244744825,453.3562253754484,-103.82466414875861,2691.6167244744825,17.143522788737933,1033.5587116106897,2631.6167244744825
352,185.979027126,63.590659431795636,209.34782608695653,131.0,162.7826086956522,8.0,242.2321744173044,525.999830163,2659.1388735560868,465.3305279274783,-103.72908650291305,2689.1388735560868,25.636597757747822,1032.5855447513045,2629.1388735560868
353,188.1075944571724,63.45068214679655,212.51724137931035,131.0,165.10344827586206,8.0,261.72389694751723,526.5611972151379,2655.3828714303445,494.5392782277241,-103.58420457517241,2685.3828714303445,46.98145833509311,1031.1103852362069,2625.3828714303445
354,188.7067337036071,63.72824287415358,213.0,131.0,165.92857142857142,8.0,267.02788216724997,523.4355752127502,2652.6411743153562,498.5777522495,-103.47844805035713,2682.6411743153562,54.52345902579286,1030.033582415,2622.6411743153562
355,188.92719828293335,63.89202995300668,213.0,131.0,165.93333333333334,8.0,268.8340382893999,521.4379272461333,2650.230126953,498.1296488444668,-103.38544616703334,2680.230126953,54.517078018199996,1029.0866536463334,2620.230126953
356,189.83366795589478,64.15884680496842,214.1578947368421,131.21052631578948,167.1578947368421,8.0,276.27652941257895,517.1856352154737,2641.0989412,507.24353991063157,-104.98970272668421,2671.0989412,65.50064086913686,1025.5004208210528,2611.0989412
357,187.4047823820909,65.50992237439092,212.27272727272728,134.0909090909091,163.0909090909091,8.0,248.51760031972725,493.9830877130909,2585.2857555045453,479.50103759772725,-129.1719408900909,2615.2857555045453,27.788960196754545,1003.5799893462728,2555.2857555045453
358,188.68851745599997,80.69391784668,217.16,135.0,153.2,36.0,254.38308776856005,348.4019555662801,2528.4774902348,512.8316369629199,-134.57591735832,2558.4774902348,-59.613491821283986,735.6425903320801,2498.4774902348
359,188.28735431873685,85.6289877640579,217.0,135.0,148.94736842105263,52.31578947368421,251.48115860789474,305.5660593132632,2535.2412623352634,512.7405154578947,-134.93169122,2565.2412623352634,-97.09961218583685,594.6091983192105,2505.2412623352634
360,188.2260866165,85.68888711929374,216.875,135.0,148.25,52.125,251.68263244625,305.9388542175,2542.766738891875,513.1147556305,-135.3275299071875,2572.766738891875,-103.53019762036875,598.0773010255,2512.766738891875
361,188.1974557730769,85.4100083571077,216.53846153846155,135.0,149.3846153846154,52.0,252.38803335338463,309.60513540423074,2552.4854642430773,512.0077749399231,-135.83873690076922,2582.4854642430773,-93.89525428183848,601.4950749322308,2522.4854642430773
362,188.47997990359258,85.16717161955185,217.0,135.0,149.7037037037037,52.0,255.34081861707406,312.2968795210741,2556.7281448933336,517.0353031864814,-136.061899821,2586.7281448933336,-91.22870240387778,602.5067455151482,2526.7281448933336
363,188.53890465048272,84.43459425300689,217.0,135.0,150.0,50.06896551724138,256.7583849676207,319.97472934072414,2565.615049164138,518.8116286704827,-136.5293510698621,2595.615049164138,-88.91557075237584,621.8019661738965,2535.615049164138
364,187.2837266592069,69.96679661192414,213.82758620689654,135.0,158.55172413793105,12.275862068965518,242.41612191044825,444.37636276772406,2533.69282900069,483.96221713362075,-134.85024287789653,2563.69282900069,-12.818508542820691,945.4784293338965,2503.69282900069
365,188.70652431911114,67.48081546361112,213.0,135.88888888888889,162.66666666666666,8.0,254.63720872666667,465.8578559026667,2529.5303548177776,475.69719441744445,-142.62158711744442,2559.5303548177776,23.38623831006667,981.6822441947778,2499.5303548177776
366,189.6318440756667,67.1327311198,214.73333333333332,135.93333333333334,164.13333333333333,8.0,263.7909403484,470.6388203939334,2538.666031902,493.01029866533344,-143.5177012126,2568.666031902,36.36296488445334,985.2702189128667,2508.666031902
367,190.00762721471432,66.82186453681427,215.0,136.42857142857142,164.85714285714286,8.0,268.0026768277143,474.94110107399996,2546.901960101429,496.99850899828573,-148.45292445599998,2576.901960101429,42.86954552785715,988.5048740931428,2516.901960101429
368,190.1234138124286,66.77124786376669,215.0,135.0,165.33333333333334,8.0,269.34535144628575,475.94080171133334,2549.834100630476,497.5640302386667,-135.6992732458571,2579.834100630476,47.12547247750953,989.6564331053809,2519.834100630476
369,188.17163543685,74.88447761536,214.8,137.6,165.8,12.7,250.51115570060006,401.15951766965003,2535.8421020504998,493.03393249514994,-158.39558715829997,2565.8421020504998,50.95325736998,942.7474670410498,2505.8421020504998
370,181.53734779362503,111.00604200363125,209.125,163.125,158.75,51.0,193.27175235743746,80.81575179104375,2555.3716278075,445.735769271875,-390.7286872864375,2585.3716278075,-10.990391254431248,611.1663589476875,2525.3716278075
371,179.89014258761534,116.544258998,207.0,166.53846153846155,158.0,57.53846153846154,176.34084789569232,30.634882853573075,2528.0953932534617,421.60831157976924,-417.46719008234606,2558.0953932534617,-17.519959523126925,547.1632173978462,2498.0953932534617
372,180.72656885799998,116.528526306,208.16666666666666,166.83333333333334,158.0,56.833333333333336,184.4560089111667,30.893829504650004,2537.8781331383334,433.72385152174996,-421.7196172078332,2567.8781331383334,-17.588569323225002,555.5075327555833,2507.8781331383334
373,181.08589511444444,116.19514041477778,208.77777777777777,166.4814814814815,158.0,56.0,188.36636804640736,33.99303224351851,2547.3940067996296,440.883090549037,-420.10117820455554,2577.3940067996296,-17.655306992700005,564.970312047852,2517.3940067996296
374,185.81082214364,113.06882873535999,218.04,164.68,158.64,54.48,235.59862609867997,63.374852905276,2600.7659179692005,535.7747351074402,-411.9940600586,2630.7659179692005,-12.204802703856004,590.69898925772,2570.7659179692005
375,190.41213226325002,97.253532409705,221.1,144.0,164.2,45.0,276.38212890629995,205.25793228145,2590.6748046885,561.7369628906001,-221.58796386720002,2620.6748046885,37.77053489684501,671.83462219225,2560.6748046885
376,191.50629961933336,70.79169633652964,217.96296296296296,136.03703703703704,166.37037037037038,10.222222222222221,276.14996224859254,431.2801694517038,2500.0776819288894,514.2046000162221,-142.27162396474074,2530.0776819288894,55.11537219861111,950.7499027957776,2470.0776819288894
377,196.60550562549997,68.26143201192501,223.83333333333334,137.5,171.83333333333334,8.0,318.147082011,449.6918563843333,2478.6127522775,561.4966735840833,-153.95053609208333,2508.6127522775,101.5903040569,961.6845092773333,2448.6127522775
378,195.34774428138462,68.49553563045384,220.84615384615384,138.07692307692307,170.30769230769232,8.0,308.4451998198461,449.4295419546153,2488.415809044616,537.3470412034616,-159.64120718138463,2518.415809044616,88.8599196214,965.5346304086922,2458.415809044616
379,196.42620422368003,68.43314941405198,221.08,137.56,172.0,8.0,317.33275146472005,449.23313354496,2484.3168945303996,538.53417480456,-154.825223999,2514.3168945303996,103.27772338860002,963.9247802734,2454.3168945303996
380,197.58586629233335,69.12000083924165,223.0,138.5,174.66666666666666,8.0,326.0900014240833,441.4363072713333,2474.1312662758332,553.2126312255833,-162.4505348206667,2504.1312662758332,125.68754323316669,959.9244181315001,2444.1312662758332
381,190.63300704966665,78.35074488323333,215.83333333333334,138.16666666666666,168.33333333333334,25.333333333333332,291.5561472575001,395.02185821525,2713.0671183258332,537.0470428468334,-174.83119074508332,2743.0671183258332,78.61968803405834,888.6241048178335,2683.0671183258332
382,190.4607751028571,80.32163565498571,217.57142857142858,137.85714285714286,164.71428571428572,28.142857142857142,311.581553868,405.8989039828571,2917.165352957142,594.9758257184286,-184.54223741814286,2947.165352957142,47.62764304027856,929.9930071149284,2887.165352957142
383,188.8898500142105,75.49178033126316,217.0,137.52631578947367,161.47368421052633,24.0,295.12726472552623,454.66701949284214,2913.3613281247367,588.3191528319473,-180.89416664526314,2943.3613281247367,14.753049248147368,970.594588430421,2883.3613281247367
384,190.21199417125,74.83029937744168,217.0,137.0,167.66666666666666,24.0,307.648768107,459.96280670174997,2903.8961792000005,586.4272816975833,-174.89931106558333,2933.8961792000005,77.26322873433332,967.4684295654165,2873.8961792000005
385,189.62406334523078,75.11139855018462,217.15384615384616,137.46153846153845,164.46153846153845,25.846153846153847,301.5999192458462,457.0070401705385,2903.3069974469227,587.8939772385386,-179.6125523493846,2933.3069974469227,44.94645353465384,948.6666400615385,2873.3069974469227
386,187.26704647668421,81.3424638446842,214.26315789473685,137.94736842105263,155.78947368421052,27.68421052631579,280.8247833252106,398.4994635332106,2940.807244551053,565.0321012798421,-186.97857585699998,2970.807244551053,-43.099562092821046,942.1264134457367,2910.807244551053
387,179.23524414068,89.87764282227599,209.4,137.88,144.8,46.56,206.01116943356,322.5133520508,3055.0348730476,534.36582275392,-193.44024902335997,3085.0348730476,-161.37823455807998,778.50965332036,3025.0348730476
388,180.50737415663636,95.37261685457274,209.0,137.0,141.27272727272728,65.63636363636364,219.78238331181817,263.9518044211818,3056.346391158181,530.3165893556364,-183.98737543281817,3086.346391158181,-198.7286404696364,576.9623246626363,3026.346391158181
389,180.9338080667727,95.82868263938184,209.0,137.0,140.0,69.63636363636364,223.9750387017727,258.617136175,3051.1346990418183,529.421081543,-183.67668914804548,3081.1346990418183,-211.88225277986365,533.5539495295453,3021.1346990418183
390,180.9912624360417,95.81690788268332,209.0,137.0,140.75,70.0,224.55127588904168,258.69680086770836,3050.5898335770835,529.3274637857916,-183.64420700070832,3080.5898335770835,-203.90368143716668,529.6101125081251,3020.5898335770835
391,180.70661793591304,95.57299406632173,209.0,137.0,140.0,70.0,221.6716235617826,261.50110128652176,3052.8658712639135,529.7185509723478,-183.77989064082612,3082.8658712639135,-212.0036667533913,530.0091738493913,3022.8658712639135
392,180.5012430826667,94.16471633910332,209.0,137.0,143.0,61.93333333333333,219.6885019939,276.86371968590004,3055.9720784503343,530.2522725422334,-183.971870931,3085.9720784503343,-180.39440790810005,616.1803324381333,3025.9720784503343
393,180.00732231129166,89.9792868296333,209.16666666666666,135.0,144.66666666666666,57.0,215.57052294412497,323.52617136637497,3072.9704691562492,534.9850400289167,-163.23406855266666,3102.9704691562492,-163.66974449145835,672.2272389729166,3042.9704691562492
394,181.3716165641579,91.01708100972633,211.6315789473684,137.31578947368422,141.78947368421052,60.8421052631579,231.13110994031578,313.4905106394737,3084.208316200001,563.8415270353685,-189.06316897736843,3114.208316200001,-195.03571440047367,633.6094456723157,3054.208316200001
395,181.4709768855294,91.21284125834119,211.0,135.8235294117647,141.1764705882353,61.411764705882355,232.31273247223533,311.47334558817647,3085.5076401647057,557.1774399700588,-172.87245627005882,3115.5076401647057,-201.68599925317648,627.7560855641177,3055.5076401647057
396,181.8514474232916,91.12112140656667,211.0,136.75,142.5,60.0,236.82464790349994,312.9898885090417,3090.68446858625,558.1032765707083,-183.29829470320837,3120.68446858625,-187.82821591691666,643.96800994875,3060.68446858625
397,182.0353766546667,91.17232259116668,211.0,136.33333333333334,142.22222222222223,62.0,238.92245652922222,312.5705227323333,3092.025309246667,558.3430650497779,-178.813768175,3122.025309246667,-190.8912353516667,622.7751397026667,3062.025309246667
398,183.16124572754998,91.72091369629001,211.0,136.6,148.0,61.4,250.10057983399997,305.4597564698,3080.038598633,556.19936218265,-181.02520599365,3110.038598633,-128.61320400234504,626.7348999023999,3050.038598633
399,185.6748352051538,94.67861468976156,209.76923076923077,135.0,153.23076923076923,66.46153846153847,273.6599438007692,269.90602111815383,3039.229229265385,535.693472055154,-161.45700073253846,3069.229229265385,-71.34770320007692,564.9776799128462,3009.229229265385
400,179.7761519582631,95.30177628365789,206.1578947368421,136.05263157894737,142.31578947368422,67.36842105263158,210.66884974436843,263.13743992847367,3038.025352075789,496.57034462373684,-172.6744513261053,3068.025352075789,-186.6058638722105,555.138286389842,3008.025352075789
401,180.88950876096158,96.04436786358464,203.0,133.0,142.23076923076923,69.76923076923077,222.24629152738464,254.8688794650384,3033.981126051539,462.0074322040385,-139.67670558034618,3063.981126051539,-187.17728482753847,529.1320777306923,3003.981126051539
402,180.9740509034,96.22035980223333,203.0,133.0,141.86666666666667,70.0,223.0430338541333,252.87853495280004,3032.578352864001,461.79591267893346,-139.61275634753332,3062.578352864001,-190.92730611166664,526.4520833333333,3002.578352864001
403,182.876719157,97.13722229004999,203.0,133.0,154.0,70.0,242.38355509433333,242.23603820816666,3021.447062175,460.11746724449995,-139.10532124833333,3051.447062175,-62.94008763631666,524.5003967284999,2991.447062175
404,182.85620574953333,97.05726292928333,203.0,133.0,154.0,70.0,242.11068573006662,243.02743682870005,3020.7552815759996,460.0131581623333,-139.0737848918333,3050.7552815759996,-62.92553380331001,524.3791097005001,2990.7552815759996
405,182.88092619793102,97.03019766971379,203.0,133.0,154.0,70.0,242.3737529885862,243.31555491475865,3020.770474138621,460.0154450515172,-139.07447762313794,3050.770474138621,-62.925852808455154,524.3817706931379,2990.770474138621
406,184.29012722444446,94.08507707382222,217.22222222222223,135.66666666666666,149.55555555555554,56.44444444444444,257.6483272976667,274.9360571966667,3025.08900282,613.0622626411111,-167.85077921544442,3055.08900282,-109.77157338465557,667.6399943033333,2995.08900282
407,184.44337790346432,87.5556681496786,223.64285714285714,136.85714285714286,147.42857142857142,37.07142857142857,260.5190429687143,345.8061392647857,3040.024012973928,685.153087071,-181.4102832248214,3070.024012973928,-132.89344188143212,875.1126491001072,3010.024012973928
408,191.93276977545457,84.69348838112727,223.0,133.72727272727272,164.9090909090909,28.181818181818183,324.22334428263633,358.62782148890915,2896.2593883163636,646.4691661488182,-140.97363281254545,2926.2593883163636,49.13640559803637,922.8728693182728,2866.2593883163636
409,192.09166648154545,85.72900251909091,223.0,133.0,169.45454545454547,28.545454545454547,327.2159839977272,349.450847279,2907.7470925072726,649.007035688909,-133.9221149790909,2937.7470925072726,95.4385819869091,922.9251598011818,2877.7470925072726
410,192.00463612883334,85.62623596191668,223.0,133.0,169.66666666666666,28.0,327.08036295566666,351.2921040851666,2914.3854573583335,650.47358195,-134.2247390748333,2944.3854573583335,97.77490107215,930.541188558,2884.3854573583335
411,193.159187317,86.59329859416668,223.0,133.0,169.33333333333334,32.333333333333336,336.88827514633334,339.42097473133333,2897.3382161450004,646.7074991863334,-133.447611491,2927.3382161450004,93.87306849163333,881.5124308266668,2867.3382161450004
412,190.64585613375866,78.23829611416552,218.79310344827587,133.41379310344828,165.31034482758622,23.379310344827587,293.53556665879313,396.3789399245173,2725.9693729796554,569.3496946137586,-129.62151284048275,2755.9693729796554,50.444775285393106,909.829724542345,2695.9693729796554
413,188.8759918215,64.15947151182499,213.5,134.0,164.5,8.0,264.7993927,512.0791854857499,2614.9805297875,496.2365722655,-129.84772491425,2644.9805297875,40.771543025975,1015.2425231924999,2584.9805297875
414,188.61678725015378,64.7928862938423,212.92307692307693,133.15384615384616,165.15384615384616,8.0,261.60166696411534,504.6781698374232,2606.9150202826922,489.36763704734614,-121.63066013038458,2636.9150202826922,46.57615045400384,1012.0747868465386,2576.9150202826922
415,188.72689819334778,65.34614529817392,213.0,133.17391304347825,166.0,8.0,262.81163223926086,500.00651882013045,2608.9179262913044,490.45164423417395,-121.90992836330436,2638.9179262913044,54.26216291345218,1012.8614183513048,2578.9179262913044
416,188.98318290725,65.0768232345375,213.0,133.75,166.5,8.0,266.23146820075,504.5082206725,2619.501586915,492.418647766,-127.74381637575001,2649.501586915,59.0192909240875,1017.0181198112499,2589.501586915
417,189.16387557968753,63.68981194498124,216.75,133.5,165.5,8.0,268.2625083923125,517.9605941772501,2623.1317596437502,527.9693470000625,-125.6010808944375,2653.1317596437502,50.01650977135001,1018.4438667299999,2593.1317596437502
418,188.344772339,62.456102371220005,219.0,134.2,162.6,8.0,260.1296005248,528.0869689942999,2617.063110352,547.6596984863002,-131.8187309265,2647.063110352,23.600195121760002,1016.060430908,2587.063110352
419,187.45044326785003,61.558716392514995,217.4,133.0,161.0,8.0,251.1975219727,534.8039947508499,2609.632666015,531.2991653442501,-120.33141365054999,2639.632666015,9.031840324409998,1013.142120361,2579.632666015
420,196.89493560795,70.09398536682501,227.3,143.1,165.0,8.0,325.16905136105004,443.21683959949996,2529.9586303714996,603.0308807372,-207.3903022767,2559.9586303714996,40.87647161485001,981.8504211424499,2499.9586303714996
421,269.1875439811764,83.37298449347645,300.7647058823529,166.2941176470588,236.23529411764707,8.0,842.8468484318236,283.5046961167059,2210.247113397059,1103.9800163705881,-363.442223044,2240.247113397059,579.5432541791176,856.2847972196469,2180.247113397059
422,296.0141364202222,101.30482398140002,307.0,166.33333333333334,277.1111111111111,28.0,1086.3387993733331,147.92465718585558,2276.853922526667,1189.1371392144447,-374.6845397948889,2306.853922526667,923.3055962458889,723.4458753796666,2246.853922526667
722,280.2385951451428,72.91519001551428,307.0,169.42857142857142,240.28571428571428,8.0,894.2190333774998,348.5623888287857,2120.1813267307143,1108.3755580357142,-372.7311837332143,2150.1813267307143,589.561606271,820.9117431640715,2090.1813267307143
723,266.8938742245882,60.63002597583529,301.70588235294116,168.1764705882353,232.8235294117647,8.235294117647058,800.6027652515882,444.6640265969412,2137.7142405794116,1076.3704690364705,-366.26630536252947,2167.7142405794116,538.0802504595881,825.985764447353,2107.7142405794116
724,261.8514146072308,73.28105926514615,295.3076923076923,170.53846153846155,234.76923076923077,24.615384615384617,836.3361253005386,383.83303598253855,2342.06653771,1125.501314603846,-420.3932495117693,2372.06653771,606.239084096923,773.3822678787692,2312.06653771
725,259.5313929506842,62.511636232073684,289.94736842105266,167.0,228.52631578947367,8.31578947368421,766.2668071545789,441.5875806306316,2194.805214329474,1014.6404226201577,-366.6775496633684,2224.805214329474,521.1823858963684,847.6854922646844,2164.805214329474
726,229.8883307961765,56.751756555888235,257.47058823529414,160.1764705882353,198.8235294117647,8.0,554.6483890309413,506.9714911964118,2283.128561581176,785.6514641257058,-323.03592996035286,2313.128561581176,302.42376978259995,884.9087273092941,2253.128561581176
727,188.8821411132727,52.74303297563636,215.27272727272728,139.0,154.8181818181818,8.0,257.3461442427272,600.5421003862273,2546.5622669572726,498.93697287822727,-171.45279416172727,2576.5622669572726,-46.22271295027273,988.3714627352728,2516.5622669572726
728,188.97795104985715,74.26800210134284,215.0,135.0,166.85714285714286,28.285714285714285,283.39509800499997,446.4840567452857,2785.962716238572,543.3614327565714,-148.11963980542856,2815.962716238572,66.88315282542858,886.2047642298572,2755.962716238572
729,195.13565063475002,78.809421062475,219.0,135.0,173.625,29.875,358.1444416045624,419.8655776976875,2906.8076019293744,607.6058921814999,-154.47608184831253,2936.8076019293744,137.457006454375,909.1823348999374,2876.8076019293744
730,195.13819449285714,79.16333116803928,219.0,134.85714285714286,172.0,29.857142857142858,356.71398162839284,414.56643349782144,2895.0010724746426,605.1632058279644,-152.39329474310716,2925.0010724746426,120.55932562685713,905.633165632,2865.0010724746426
731,195.01699765520834,79.07635116577082,219.0,134.5,173.66666666666666,30.5,354.77195358275003,414.63047663375005,2889.065378825,603.9351450602082,-148.44302431741667,2919.065378825,137.01151307420835,897.3644638061666,2859.065378825
732,190.1499806279565,70.36104998381742,214.82608695652175,133.0,167.7391304347826,20.695652173913043,283.10333119269563,463.70411217734784,2676.776420261739,520.9646832010435,-123.392932726,2706.776420261739,72.05587652455215,919.1360075570001,2646.776420261739
733,188.5701065065,48.667636871325,216.5,139.5,168.0,8.0,262.83122253425,656.262390137,2623.5296630850003,525.68597412125,-181.44434928875,2653.5296630850003,72.75244903565,1018.6001434325,2593.5296630850003
